date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,day_posted,month_posted,year_posted,mid_price_by_zipcode,price_per_sqft,sqft_lot_per_living,house_age
2014-06-19,436000.0,2,1,790,6600,1,0,0,3,6,790,0,1949,0,98122,47.6149,-122.293,1520,4400,Thursday,June,2014,572000.0,551.8987341772151,8.354430379746836,65
2014-07-15,205000.0,2,1,1060,8000,1,0,0,3,6,1060,0,1941,0,98168,47.5088,-122.333,1390,8000,Tuesday,July,2014,235000.0,193.39622641509433,7.547169811320755,73
2014-09-03,530000.0,2,2,1900,2983,2,0,0,3,8,1900,0,2006,0,98053,47.7029,-122.015,1510,3876,Wednesday,September,2014,635000.0,278.94736842105266,1.57,8
2014-08-11,511000.0,5,2,3361,6983,2,0,0,3,10,3361,0,2006,0,98092,47.3427,-122.169,3112,6920,Monday,August,2014,309780.0,152.03808390360012,2.0776554596846175,8
2015-03-10,370000.0,5,2,2740,5460,2,0,0,3,8,2740,0,2005,0,98031,47.4042,-122.204,2900,5971,Tuesday,March,2015,288200.0,135.03649635036496,1.9927007299270072,10
2014-12-16,500000.0,4,1,2040,6000,1,0,0,5,7,1020,1020,1943,0,98136,47.5507,-122.383,1440,6000,Tuesday,December,2014,489950.0,245.09803921568627,2.9411764705882355,71
2014-09-08,270000.0,1,1,720,5196,1,0,0,3,7,720,0,1911,0,98103,47.6928,-122.337,1580,5762,Monday,September,2014,550000.0,375.0,7.216666666666667,103
2014-08-05,415000.0,3,1,2000,8400,1,0,0,4,8,2000,0,1959,0,98133,47.7535,-122.334,2000,8400,Tuesday,August,2014,375000.0,207.5,4.2,55
2014-12-17,236000.0,3,1,1300,8976,1,0,0,3,7,1300,0,1967,0,98003,47.3357,-122.305,1430,9750,Wednesday,December,2014,267475.0,181.53846153846155,6.904615384615385,47
2014-12-08,278000.0,2,2,1420,2229,2,0,0,3,7,1420,0,2004,0,98059,47.4871,-122.165,1500,2230,Monday,December,2014,435000.0,195.77464788732394,1.569718309859155,10
2014-06-03,312000.0,3,2,1540,5338,1,0,0,5,7,770,770,1954,0,98115,47.6942,-122.304,1680,6525,Tuesday,June,2014,567000.0,202.5974025974026,3.466233766233766,60
2015-03-04,539000.0,3,2,1540,5338,1,0,0,5,7,770,770,1954,0,98115,47.6942,-122.304,1680,6525,Wednesday,March,2015,567000.0,350.0,3.466233766233766,61
2014-09-10,498000.0,3,3,2360,2750,2,0,1,3,7,1780,580,1983,0,98125,47.7142,-122.281,1970,5800,Wednesday,September,2014,425000.0,211.01694915254237,1.1652542372881356,31
2015-02-25,780000.0,3,1,1690,13500,1,0,0,4,7,1690,0,1978,0,98040,47.5897,-122.233,1950,10500,Wednesday,February,2015,993750.0,461.53846153846155,7.988165680473373,37
2014-09-23,650000.0,3,2,2300,5000,1,0,0,4,8,1150,1150,1938,0,98199,47.6521,-122.413,2300,5000,Tuesday,September,2014,689800.0,282.60869565217394,2.1739130434782608,76
2015-04-09,559500.0,4,1,1650,7088,1,0,0,3,8,1650,0,1973,0,98027,47.5688,-122.087,1850,7523,Thursday,April,2015,570500.0,339.09090909090907,4.295757575757576,42
2014-07-24,219950.0,2,1,990,6448,1,0,0,3,7,990,0,1948,0,98178,47.5031,-122.245,1130,7200,Thursday,July,2014,278277.0,222.17171717171718,6.513131313131313,66
2014-07-25,671500.0,4,2,2130,8410,2,0,0,4,8,2130,0,1977,0,98006,47.5589,-122.128,2170,8400,Friday,July,2014,760184.5,315.25821596244134,3.948356807511737,37
2014-07-28,182000.0,3,2,1960,8875,1,0,0,3,7,1290,670,1965,0,98003,47.3344,-122.301,1890,8700,Monday,July,2014,267475.0,92.85714285714286,4.528061224489796,49
2014-08-22,203700.0,2,1,770,2500,1,0,0,3,6,770,0,1913,1960,98072,47.7534,-122.172,1500,8286,Friday,August,2014,515000.0,264.54545454545456,3.2467532467532467,101
2014-05-05,740000.0,4,1,2010,3600,1,0,0,3,7,2010,0,1902,0,98119,47.6337,-122.371,2010,3600,Monday,May,2014,744975.0,368.1592039800995,1.791044776119403,112
2015-03-11,230000.0,2,1,800,17965,1,0,0,4,5,800,0,1942,0,98058,47.4693,-122.161,1500,8925,Wednesday,March,2015,335000.0,287.5,22.45625,73
2014-10-09,128000.0,3,1,910,11117,1,0,0,3,7,910,0,1955,0,98003,47.3432,-122.309,1490,8416,Thursday,October,2014,267475.0,140.65934065934067,12.216483516483516,59
2014-08-22,345000.0,3,1,1200,6628,1,0,0,4,7,1200,0,1952,0,98155,47.7367,-122.319,1330,6768,Friday,August,2014,375000.0,287.5,5.523333333333333,62
2015-04-27,663000.0,4,2,3570,6246,2,0,0,3,7,3570,0,2005,0,98075,47.5927,-122.006,2260,5231,Monday,April,2015,739999.0,185.71428571428572,1.749579831932773,10
2014-06-20,329950.0,3,2,1820,8085,2,0,0,3,7,1820,0,1983,0,98055,47.4575,-122.204,1860,8625,Friday,June,2014,294950.0,181.2912087912088,4.4423076923076925,31
2014-08-11,1047500.0,3,2,2930,7005,3,0,2,3,9,2670,260,1999,0,98117,47.6763,-122.404,2450,6460,Monday,August,2014,544000.0,357.5085324232082,2.3907849829351537,15
2014-11-12,402300.0,3,1,1480,4050,1,0,0,3,7,870,610,1926,0,98115,47.681,-122.304,1350,4500,Wednesday,November,2014,567000.0,271.8243243243243,2.7364864864864864,88
2014-05-07,492000.0,4,2,3305,16164,1,0,0,5,7,2245,1060,1922,1956,98133,47.7563,-122.338,1620,8883,Wednesday,May,2014,375000.0,148.86535552193646,4.890771558245083,92
2015-05-07,448000.0,4,2,2230,5000,1,0,0,3,7,1650,580,2006,0,98059,47.4799,-122.129,2090,4637,Thursday,May,2015,435000.0,200.8968609865471,2.242152466367713,9
2015-02-25,273000.0,3,1,1560,7800,1,0,0,3,7,1560,0,1955,0,98188,47.4549,-122.287,1468,9375,Wednesday,February,2015,264000.0,175.0,5.0,60
2014-10-03,335000.0,3,1,1030,7200,1,0,0,3,6,880,150,1948,0,98126,47.5255,-122.376,1030,7200,Friday,October,2014,395750.0,325.24271844660194,6.990291262135922,66
2014-09-05,695000.0,3,3,2380,3600,1,0,0,3,7,1690,690,1927,0,98112,47.6374,-122.307,1990,3520,Friday,September,2014,915000.0,292.01680672268907,1.5126050420168067,87
2015-05-03,279000.0,3,1,1010,7903,1,0,0,3,6,1010,0,1948,0,98155,47.766,-122.32,1010,7903,Sunday,May,2015,375000.0,276.23762376237624,7.824752475247525,67
2014-12-05,485000.0,2,1,2060,2700,1,0,0,3,7,1030,1030,1929,0,98115,47.6856,-122.312,1390,2700,Friday,December,2014,567000.0,235.4368932038835,1.3106796116504855,85
2014-08-12,383000.0,4,2,2370,10580,2,0,0,3,8,2370,0,1966,0,98055,47.464,-122.192,1590,8584,Tuesday,August,2014,294950.0,161.60337552742615,4.4641350210970465,48
2014-11-19,240000.0,2,1,1078,1263,2,0,0,3,7,1078,0,1990,0,98028,47.7532,-122.244,1078,1263,Wednesday,November,2014,445000.0,222.63450834879407,1.1716141001855287,24
2015-02-24,285000.0,2,1,890,7250,1,0,0,3,7,890,0,1943,0,98125,47.7118,-122.314,900,7000,Tuesday,February,2015,425000.0,320.2247191011236,8.146067415730338,72
2014-09-05,460000.0,3,1,1420,8250,1,0,0,4,7,1420,0,1960,0,98007,47.6112,-122.133,2020,8250,Friday,September,2014,555000.0,323.943661971831,5.809859154929577,54
2014-10-14,687500.0,3,1,1280,2114,1,0,0,3,8,1280,0,1904,0,98122,47.6174,-122.308,1540,1456,Tuesday,October,2014,572000.0,537.109375,1.6515625,110
2014-10-15,825000.0,4,2,2430,10050,2,0,0,4,8,2430,0,1979,0,98006,47.5563,-122.163,2390,10250,Wednesday,October,2014,760184.5,339.5061728395062,4.135802469135802,35
2014-07-29,314950.0,2,2,1860,6359,2,0,0,3,7,1860,0,2003,0,98038,47.3847,-122.029,1860,6359,Tuesday,July,2014,342000.0,169.3279569892473,3.4188172043010754,11
2014-06-04,470000.0,3,2,1800,12669,1,0,0,3,7,1800,0,1956,1990,98033,47.6935,-122.173,1970,9775,Wednesday,June,2014,678350.0,261.1111111111111,7.038333333333333,58
2014-08-18,500000.0,3,1,1960,8815,1,0,0,4,7,1020,940,1958,0,98006,47.5765,-122.159,1760,9534,Monday,August,2014,760184.5,255.10204081632654,4.497448979591836,56
2014-11-17,313000.0,3,1,1550,7260,1,0,0,2,6,1550,0,1925,0,98166,47.4693,-122.349,1190,7620,Monday,November,2014,390000.0,201.93548387096774,4.683870967741935,89
2014-07-10,445000.0,2,1,840,3840,1,0,0,4,7,840,0,1926,0,98117,47.684,-122.378,1310,3840,Thursday,July,2014,544000.0,529.7619047619048,4.571428571428571,88
2014-08-28,300000.0,4,1,2080,8750,1,0,0,4,8,1330,750,1967,0,98032,47.3749,-122.291,1790,8750,Thursday,August,2014,249000.0,144.23076923076923,4.206730769230769,47
2014-10-14,619500.0,4,2,2210,5077,1,0,0,4,8,1480,730,1912,0,98126,47.5719,-122.377,1740,5000,Tuesday,October,2014,395750.0,280.31674208144796,2.297285067873303,102
2014-06-13,305000.0,3,1,1210,5240,1,0,0,4,7,610,600,1983,0,98106,47.5524,-122.356,1560,5240,Friday,June,2014,315000.0,252.06611570247935,4.330578512396694,31
2015-04-01,874000.0,3,2,1350,941,3,0,0,3,9,1350,0,2007,0,98119,47.6265,-122.364,1640,1369,Wednesday,April,2015,744975.0,647.4074074074074,0.697037037037037,8
2015-03-13,477500.0,3,2,1860,5146,2,0,0,3,8,1860,0,1991,0,98029,47.5706,-121.999,1950,5146,Friday,March,2015,575000.0,256.7204301075269,2.7666666666666666,24
2014-11-10,700000.0,3,2,1940,4500,1,0,3,3,7,1090,850,1926,0,98107,47.6659,-122.359,1700,4500,Monday,November,2014,529950.0,360.82474226804123,2.3195876288659796,88
2015-03-06,515000.0,4,3,3400,5222,2,0,0,3,9,3400,0,2005,0,98038,47.3559,-122.0,3190,5326,Friday,March,2015,342000.0,151.47058823529412,1.5358823529411765,10
2014-10-16,590000.0,4,2,2240,9385,2,0,0,3,8,2240,0,1991,0,98133,47.7125,-122.332,2010,9000,Thursday,October,2014,375000.0,263.39285714285717,4.189732142857143,23
2014-07-01,205000.0,3,1,1170,8239,1,0,0,3,7,1170,0,1981,0,98042,47.3679,-122.088,1180,7866,Tuesday,July,2014,292000.0,175.2136752136752,7.041880341880342,33
2014-10-22,310000.0,3,3,3130,9302,2,0,0,3,8,2190,940,1987,0,98023,47.3078,-122.338,2350,7949,Wednesday,October,2014,268450.0,99.04153354632588,2.971884984025559,27
2014-08-21,442500.0,2,2,1510,7280,2,0,0,3,7,1510,0,1987,0,98074,47.6264,-122.058,1510,8120,Thursday,August,2014,642000.0,293.04635761589407,4.821192052980132,27
2014-06-24,343500.0,4,1,1760,6204,1,0,2,4,7,1180,580,1950,0,98178,47.5045,-122.24,1990,6240,Tuesday,June,2014,278277.0,195.17045454545453,3.525,64
2015-04-23,334900.0,4,1,2180,4066,1,0,0,3,6,1270,910,1911,0,98118,47.5487,-122.277,1400,1343,Thursday,April,2015,367500.0,153.62385321100916,1.8651376146788992,104
2014-11-05,544300.0,4,1,1560,9000,1,0,0,5,7,1560,0,1969,0,98052,47.6707,-122.149,1510,8848,Wednesday,November,2014,615000.0,348.9102564102564,5.769230769230769,45
2014-05-26,370000.0,3,2,1780,4050,2,0,0,3,7,1780,0,2001,0,98155,47.7346,-122.308,1571,4976,Monday,May,2014,375000.0,207.86516853932585,2.2752808988764044,13
2014-05-24,245000.0,3,1,1260,6908,1,0,0,3,7,1260,0,1994,0,98038,47.385,-122.031,1810,7159,Saturday,May,2014,342000.0,194.44444444444446,5.482539682539683,20
2015-02-10,535000.0,4,1,1570,3250,1,0,0,5,8,1570,0,1928,0,98136,47.5405,-122.393,1570,5720,Tuesday,February,2015,489950.0,340.7643312101911,2.070063694267516,87
2015-04-06,202000.0,2,1,740,6550,1,0,0,4,5,740,0,1946,0,98168,47.4807,-122.332,1080,8515,Monday,April,2015,235000.0,272.97297297297297,8.85135135135135,69
2014-11-18,490000.0,4,2,2020,4960,2,0,0,3,7,1710,310,1938,0,98117,47.6867,-122.369,1590,4550,Tuesday,November,2014,544000.0,242.5742574257426,2.4554455445544554,76
2014-12-16,651500.0,4,1,1500,3075,2,0,0,5,7,1420,80,1929,0,98103,47.6893,-122.35,1480,3774,Tuesday,December,2014,550000.0,434.3333333333333,2.05,85
2015-01-14,270000.0,4,2,1670,8056,1,0,0,3,7,1170,500,1961,0,98168,47.4884,-122.319,1360,8056,Wednesday,January,2015,235000.0,161.67664670658684,4.823952095808383,54
2014-07-16,289000.0,2,1,1010,1309,2,0,0,3,7,860,150,2007,0,98118,47.5659,-122.286,1190,3060,Wednesday,July,2014,367500.0,286.13861386138615,1.296039603960396,7
2015-04-17,240000.0,3,1,1460,13503,1,0,0,4,6,1460,0,1977,0,98010,47.3119,-122.015,1460,13394,Friday,April,2015,359999.5,164.3835616438356,9.248630136986302,38
2014-05-15,790000.0,3,1,1790,6117,1,0,2,3,8,1350,440,1940,0,98199,47.6366,-122.401,1960,5554,Thursday,May,2014,689800.0,441.340782122905,3.41731843575419,74
2014-12-22,350000.0,3,2,1760,9621,2,0,0,3,7,1760,0,1995,0,98019,47.7466,-121.979,1810,6589,Monday,December,2014,401250.0,198.86363636363637,5.466477272727273,19
2014-10-29,246950.0,3,3,1790,1682,2,0,0,3,7,1480,310,2006,0,98108,47.542,-122.321,1150,4000,Wednesday,October,2014,342500.0,137.9608938547486,0.9396648044692737,8
2015-01-05,400000.0,3,1,1050,6000,1,0,0,3,7,1050,0,1952,0,98116,47.5709,-122.401,1720,6000,Monday,January,2015,562750.0,380.95238095238096,5.714285714285714,63
2015-02-25,533000.0,4,2,2590,6394,2,0,0,3,8,2590,0,2003,0,98028,47.7599,-122.233,2500,5328,Wednesday,February,2015,445000.0,205.79150579150578,2.4687258687258686,12
2014-10-21,198400.0,3,1,1040,8645,1,0,0,4,7,1040,0,1962,0,98042,47.3631,-122.116,1290,8645,Tuesday,October,2014,292000.0,190.76923076923077,8.3125,52
2014-10-29,495000.0,4,2,4060,8547,2,0,0,3,9,2790,1270,2007,0,98038,47.3694,-122.056,2810,8313,Wednesday,October,2014,342000.0,121.92118226600985,2.1051724137931034,7
2015-02-24,875000.0,4,1,2180,9726,1,0,0,4,9,2180,0,1966,0,98040,47.5359,-122.233,2560,10244,Tuesday,February,2015,993750.0,401.3761467889908,4.461467889908257,49
2014-09-03,317000.0,6,3,2120,5840,2,0,0,5,7,2120,0,1979,0,98055,47.4788,-122.227,1860,8000,Wednesday,September,2014,294950.0,149.52830188679246,2.7547169811320753,35
2014-07-25,325000.0,4,2,2110,6838,2,0,0,4,8,2110,0,1991,0,98031,47.3877,-122.171,2100,7280,Friday,July,2014,288200.0,154.02843601895734,3.2407582938388626,23
2014-09-20,615000.0,2,1,1210,5000,1,0,0,5,6,1210,0,1907,0,98117,47.6793,-122.397,1570,5000,Saturday,September,2014,544000.0,508.26446280991735,4.132231404958677,107
2014-07-21,334950.0,4,2,2410,7846,2,0,0,3,8,2410,0,1992,0,98003,47.2641,-122.312,2380,7914,Monday,July,2014,267475.0,138.98340248962654,3.2556016597510373,22
2014-08-21,775000.0,3,2,1980,7807,2,0,0,4,9,1980,0,1989,0,98033,47.6884,-122.204,1590,7579,Thursday,August,2014,678350.0,391.4141414141414,3.9429292929292927,25
2014-08-22,600000.0,4,2,2370,9135,1,0,0,4,8,1600,770,1967,0,98006,47.5564,-122.177,2050,9468,Friday,August,2014,760184.5,253.16455696202533,3.8544303797468356,47
2014-07-28,565000.0,3,1,1720,2218,1,0,0,3,7,1270,450,1931,2003,98103,47.649,-122.335,1130,1600,Monday,July,2014,550000.0,328.48837209302326,1.2895348837209302,83
2014-10-28,292500.0,2,1,750,5026,1,0,0,4,6,750,0,1942,0,98126,47.5368,-122.374,1260,5040,Tuesday,October,2014,395750.0,390.0,6.701333333333333,72
2015-04-29,825000.0,3,2,2510,10418,1,0,0,3,8,1810,700,1968,0,98115,47.7003,-122.285,2510,9435,Wednesday,April,2015,567000.0,328.68525896414343,4.150597609561753,47
2014-05-20,525000.0,3,1,1540,4773,2,0,0,3,8,1540,0,1941,2009,98126,47.5678,-122.378,1540,5750,Tuesday,May,2014,395750.0,340.90909090909093,3.0993506493506495,73
2015-05-11,438600.0,1,1,720,2500,1,0,0,3,7,720,0,1910,0,98103,47.6597,-122.345,1520,3750,Monday,May,2015,550000.0,609.1666666666666,3.4722222222222223,105
2014-08-14,507000.0,3,2,1810,8158,1,0,0,3,8,1450,360,1984,0,98074,47.6258,-122.038,1740,9532,Thursday,August,2014,642000.0,280.11049723756906,4.507182320441989,30
2015-04-29,275900.0,3,1,1380,8400,1,0,0,3,7,1380,0,1967,0,98003,47.3117,-122.321,1540,8400,Wednesday,April,2015,267475.0,199.92753623188406,6.086956521739131,48
2014-12-09,275000.0,4,1,1690,6000,1,0,0,3,7,1690,0,1957,0,98178,47.497,-122.227,1350,6000,Tuesday,December,2014,278277.0,162.72189349112426,3.5502958579881656,57
2014-10-27,355000.0,3,0,1420,3060,1,0,0,4,7,860,560,1923,0,98103,47.6872,-122.346,1350,4000,Monday,October,2014,550000.0,250.0,2.1549295774647885,91
2015-01-26,233000.0,4,2,2130,9579,1,0,0,4,7,1250,880,1968,0,98001,47.3069,-122.271,1590,9800,Monday,January,2015,260000.0,109.38967136150235,4.497183098591549,47
2014-09-04,666000.0,3,2,3000,5000,1,0,0,4,7,2110,890,1918,0,98144,47.5781,-122.293,1970,5000,Thursday,September,2014,450000.0,222.0,1.6666666666666667,96
2014-08-11,317500.0,4,2,2150,9000,1,0,0,4,7,1360,790,1979,0,98059,47.4785,-122.16,1620,8400,Monday,August,2014,435000.0,147.67441860465115,4.186046511627907,35
2014-07-22,420000.0,4,2,2280,10319,1,0,3,4,8,1270,1010,1989,0,98198,47.3594,-122.322,2280,9767,Tuesday,July,2014,265000.0,184.21052631578948,4.525877192982456,25
2015-03-12,290000.0,4,2,1560,8800,2,0,0,5,6,1560,0,1942,1967,98168,47.4927,-122.312,1480,10000,Thursday,March,2015,235000.0,185.89743589743588,5.641025641025641,73
2015-03-23,650000.0,3,2,2320,5284,2,0,0,3,8,2320,0,2004,0,98075,47.591,-122.017,2320,4383,Monday,March,2015,739999.0,280.17241379310343,2.277586206896552,11
2014-07-14,325000.0,3,1,1010,7171,1,0,0,4,7,1010,0,1967,0,98034,47.7317,-122.231,1250,7560,Monday,July,2014,445950.0,321.7821782178218,7.1,47
2014-08-20,165000.0,3,1,1120,5000,1,0,0,3,6,1120,0,1917,0,98146,47.5109,-122.357,1050,5000,Wednesday,August,2014,305000.0,147.32142857142858,4.464285714285714,97
2014-08-07,500000.0,3,1,1560,16194,1,0,0,3,8,1560,0,1961,0,98005,47.5966,-122.175,2430,16193,Thursday,August,2014,765475.0,320.5128205128205,10.38076923076923,53
2014-07-16,443000.0,4,1,1860,12197,1,0,0,3,7,1860,0,1964,0,98034,47.729,-122.235,1510,11761,Wednesday,July,2014,445950.0,238.1720430107527,6.55752688172043,50
2014-06-09,213400.0,3,1,1150,8686,1,0,0,4,7,1150,0,1963,0,98055,47.4417,-122.194,1760,8798,Monday,June,2014,294950.0,185.56521739130434,7.55304347826087,51
2014-10-02,480000.0,4,1,1920,9380,1,0,0,3,7,1920,0,1964,0,98008,47.6344,-122.118,1580,8580,Thursday,October,2014,545000.0,250.0,4.885416666666667,50
2015-01-15,275000.0,4,2,2490,7233,1,0,0,3,8,1460,1030,1978,0,98023,47.3115,-122.396,2000,8000,Thursday,January,2015,268450.0,110.4417670682731,2.904819277108434,37
2014-07-09,299880.0,3,2,1460,3044,2,0,0,3,7,1460,0,2000,0,98108,47.544,-122.296,1490,3044,Wednesday,July,2014,342500.0,205.3972602739726,2.084931506849315,14
2014-05-27,499950.0,3,3,1820,1501,2,0,0,3,8,1430,390,2014,0,98144,47.596,-122.298,1550,1501,Tuesday,May,2014,450000.0,274.6978021978022,0.8247252747252747,0
2014-08-06,550000.0,4,2,2230,9460,1,0,0,5,7,1480,750,1960,0,98027,47.5246,-122.044,1760,10878,Wednesday,August,2014,570500.0,246.63677130044843,4.242152466367713,54
2014-06-02,300000.0,4,2,2070,7476,2,0,0,3,8,2070,0,2003,0,98092,47.3352,-122.189,2430,5500,Monday,June,2014,309780.0,144.92753623188406,3.6115942028985506,11
2014-10-14,920000.0,3,1,2480,4000,1,0,0,3,8,1240,1240,1948,2014,98122,47.615,-122.288,2450,4000,Tuesday,October,2014,572000.0,370.96774193548384,1.6129032258064515,66
2014-07-24,620000.0,4,2,2290,3060,1,0,0,5,7,1550,740,1928,0,98115,47.6793,-122.316,1460,3060,Thursday,July,2014,567000.0,270.7423580786026,1.3362445414847162,86
2014-05-20,978000.0,4,2,2620,13777,1,0,2,4,9,1720,900,1926,0,98144,47.58,-122.285,3530,9287,Tuesday,May,2014,450000.0,373.2824427480916,5.258396946564885,88
2014-12-02,387500.0,4,2,3190,9856,2,0,0,3,8,3190,0,1979,0,98058,47.4445,-122.126,2260,7996,Tuesday,December,2014,335000.0,121.47335423197492,3.089655172413793,35
2014-06-24,325000.0,3,1,850,6906,1,0,0,3,6,850,0,1948,0,98155,47.7441,-122.314,1150,6907,Tuesday,June,2014,375000.0,382.3529411764706,8.124705882352941,66
2015-04-10,568000.0,3,2,1740,1308,3,0,0,3,8,1740,0,2008,0,98116,47.5892,-122.387,1740,1280,Friday,April,2015,562750.0,326.4367816091954,0.7517241379310344,7
2014-09-22,525000.0,4,2,2140,7754,2,0,0,3,8,2140,0,1996,0,98133,47.7173,-122.338,1690,7775,Monday,September,2014,375000.0,245.3271028037383,3.6233644859813086,18
2014-06-04,560000.0,3,2,2070,12708,2,0,0,3,8,2070,0,1996,0,98056,47.5295,-122.18,2620,9617,Wednesday,June,2014,380000.0,270.5314009661836,6.139130434782609,18
2014-10-20,394000.0,3,2,1680,4075,2,0,0,3,7,1680,0,2008,0,98053,47.6964,-122.024,1710,4075,Monday,October,2014,635000.0,234.52380952380952,2.425595238095238,6
2014-10-28,484950.0,2,1,1000,4956,1,0,2,4,7,1000,0,1916,0,98107,47.6753,-122.36,1830,4959,Tuesday,October,2014,529950.0,484.95,4.956,98
2014-07-29,315000.0,3,2,1260,2767,2,0,0,3,8,1260,0,1999,0,98059,47.4914,-122.155,1310,2767,Tuesday,July,2014,435000.0,250.0,2.1960317460317462,15
2014-11-26,106000.0,1,1,560,5700,1,0,0,3,5,560,0,1947,0,98146,47.511,-122.359,1120,5000,Wednesday,November,2014,305000.0,189.28571428571428,10.178571428571429,67
2014-11-18,751000.0,3,2,3380,9528,2,0,0,3,10,3380,0,1994,0,98059,47.5275,-122.148,3630,14089,Tuesday,November,2014,435000.0,222.18934911242604,2.8189349112426036,20
2014-10-17,474000.0,2,1,1100,3500,1,0,0,5,7,1100,0,1908,0,98115,47.6741,-122.323,2050,4000,Friday,October,2014,567000.0,430.90909090909093,3.1818181818181817,106
2014-05-28,189000.0,2,2,1700,3171,1,0,0,5,5,850,850,1927,0,98002,47.3025,-122.224,1380,5906,Wednesday,May,2014,235000.0,111.17647058823529,1.8652941176470588,87
2014-10-24,440500.0,3,2,1600,3172,2,0,0,3,7,1600,0,2002,0,98053,47.6868,-122.042,1690,3698,Friday,October,2014,635000.0,275.3125,1.9825,12
2015-03-18,1017000.0,3,2,2605,2216,2,0,2,4,9,2090,515,1979,0,98033,47.6529,-122.202,2605,1979,Wednesday,March,2015,678350.0,390.4030710172745,0.8506717850287908,36
2015-05-11,589000.0,2,2,1850,4667,1,0,0,3,8,1850,0,2010,0,98053,47.7101,-122.014,1860,6008,Monday,May,2015,635000.0,318.3783783783784,2.522702702702703,5
2014-08-29,273000.0,3,2,1830,7651,2,0,0,3,8,1830,0,1986,0,98092,47.2642,-122.219,2160,8442,Friday,August,2014,309780.0,149.18032786885246,4.1808743169398905,28
2014-11-10,277700.0,2,1,1240,1055,2,0,0,3,8,1200,40,1967,0,98008,47.6104,-122.112,1410,1340,Monday,November,2014,545000.0,223.9516129032258,0.8508064516129032,47
2014-11-24,299900.0,3,2,2100,8163,2,0,0,3,7,2100,0,1984,0,98001,47.3336,-122.269,1410,7515,Monday,November,2014,260000.0,142.8095238095238,3.887142857142857,30
2014-06-03,235000.0,3,1,1250,15603,1,0,0,4,7,1250,0,1959,0,98056,47.5093,-122.172,1720,10220,Tuesday,June,2014,380000.0,188.0,12.4824,55
2015-05-06,464000.0,2,2,1230,4800,2,0,0,3,7,1230,0,1952,2004,98133,47.7145,-122.35,1560,7200,Wednesday,May,2015,375000.0,377.2357723577236,3.902439024390244,63
2015-03-17,281000.0,3,1,1690,9826,1,0,0,4,7,1690,0,1988,0,98023,47.314,-122.365,1980,9826,Tuesday,March,2015,268450.0,166.27218934911244,5.814201183431953,27
2014-11-07,320000.0,3,1,1520,8870,1,0,0,4,7,1520,0,1951,0,98155,47.7638,-122.317,1520,7800,Friday,November,2014,375000.0,210.52631578947367,5.8355263157894735,63
2014-06-20,282000.0,4,2,1890,6302,2,0,0,3,7,1890,0,1997,0,98030,47.3846,-122.205,1690,5369,Friday,June,2014,282255.0,149.20634920634922,3.3343915343915342,17
2015-02-20,745000.0,4,1,1990,8900,1,0,0,4,8,1990,0,1972,0,98006,47.5639,-122.149,2620,8925,Friday,February,2015,760184.5,374.3718592964824,4.472361809045226,43
2014-08-20,245000.0,3,1,1480,3900,1,0,0,4,7,1480,0,1980,0,98023,47.2977,-122.367,1830,6956,Wednesday,August,2014,268450.0,165.54054054054055,2.635135135135135,34
